Ano,Código do Município,Nome do Município,"Produto Interno Bruto, 
a preços correntes
(R$ 1.000)","Produto Interno Bruto per capita, 
a preços correntes
(R$ 1,00)"
2013,2111508,São Mateus do Maranhão," 207,011 "," 5,163.01 "
2013,3508702,Caconde," 207,007 "," 10,937.69 "
2011,2509701,Monteiro," 206,980 "," 6,656.38 "
2020,3152709,Prados," 206,967 "," 22,793.77 "
2017,2409506,Pedra Grande," 206,954 "," 61,666.98 "
2017,5007703,Sete Quedas," 206,944 "," 19,179.26 "
2017,5207253,Doverlândia," 206,943 "," 26,702.30 "
2012,4122701,Sabáudia," 206,931 "," 33,375.89 "
2012,2608750,Lagoa Grande," 206,926 "," 8,877.88 "
2012,4105607,Cidade Gaúcha," 206,906 "," 18,319.96 "
2017,1507706,São Sebastião da Boa Vista," 206,893 "," 7,986.91 "
2020,4104105,Campo do Tenente," 206,869 "," 25,714.04 "
2015,2928208,Santana," 206,865 "," 7,588.59 "
2019,4310504,Iraí," 206,842 "," 28,565.45 "
2013,3203700,Muniz Freire," 206,822 "," 10,839.17 "
2019,4316956,Santa Maria do Herval," 206,820 "," 32,667.90 "
2014,3519402,Ibirá," 206,802 "," 17,615.12 "
2011,3557303,Estiva Gerbi," 206,794 "," 20,401.91 "
2014,2931004,Tanhaçu," 206,793 "," 9,725.01 "
2014,1302553,Manaquiri," 206,792 "," 7,525.20 "
2013,2102036,Bom Jesus das Selvas," 206,777 "," 6,602.07 "
2017,4127908,Tuneiras do Oeste," 206,757 "," 23,407.38 "
2018,1500701,Anajás," 206,730 "," 7,163.45 "
2010,3543253,Ribeirão Grande," 206,716 "," 27,863.09 "
2011,4305702,Condor," 206,714 "," 31,525.71 "
2016,5218102,Portelândia," 206,709 "," 51,292.65 "
2019,3117900,Congonhal," 206,699 "," 17,297.03 "
2019,3513207,Cristais Paulista," 206,687 "," 23,947.02 "
2010,3305703,Sumidouro," 206,676 "," 13,852.26 "
2014,3145307,Novo Cruzeiro," 206,664 "," 6,507.04 "
2020,3165008,São Tiago," 206,655 "," 18,855.38 "
2019,3305901,Trajano de Moraes," 206,651 "," 19,447.68 "
2010,4207106,Ilhota," 206,643 "," 16,724.09 "
2010,4321105,Tapes," 206,604 "," 12,409.40 "
2015,3145307,Novo Cruzeiro," 206,599 "," 6,496.22 "
2018,2929701,Sátiro Dias," 206,599 "," 10,517.15 "
2010,3133402,Itapagipe," 206,592 "," 15,113.87 "
2012,2604205,Catende," 206,493 "," 5,320.35 "
2011,3110905,Campanha," 206,471 "," 13,289.84 "
2010,3139607,Mantena," 206,461 "," 7,614.28 "
2017,5006408,Pedro Gomes," 206,438 "," 26,869.50 "
2014,2705507,Murici," 206,426 "," 7,319.82 "
2011,1100064,Colorado do Oeste," 206,425 "," 11,256.69 "
2014,3555356,Ubarana," 206,408 "," 35,453.05 "
2011,4104709,Carlópolis," 206,401 "," 15,025.18 "
2019,2709202,Traipu," 206,396 "," 7,447.09 "
2014,1502772,Curionópolis," 206,385 "," 11,566.07 "
2015,2103802,Dom Pedro," 206,382 "," 9,019.80 "
2013,2607307,Ipubi," 206,381 "," 6,870.90 "
2012,2613602,São José do Egito," 206,379 "," 6,412.08 "
2010,3304409,Rio Claro," 206,378 "," 11,860.14 "
2015,4314779,Pontão," 206,348 "," 51,768.31 "
2017,2925808,Queimadas," 206,335 "," 7,770.99 "
2015,4213401,Ponte Serrada," 206,329 "," 18,016.88 "
2012,2904704,Buerarema," 206,324 "," 11,135.82 "
2012,2302404,Boa Viagem," 206,318 "," 3,905.39 "
2018,2205805,Luzilândia," 206,317 "," 8,101.37 "
2016,1303908,São Paulo de Olivença," 206,312 "," 5,531.16 "
2017,3512704,Corumbataí," 206,312 "," 50,890.95 "
2019,3162807,São João Evangelista," 206,308 "," 13,078.97 "
2020,2902054,Araçás," 206,292 "," 16,898.14 "
2015,2610806,Pedra," 206,289 "," 9,208.90 "
2020,5216304,Paranaiguara," 206,264 "," 20,341.57 "
2020,3132107,Itacarambi," 206,262 "," 11,355.54 "
2019,4216354,São João do Itaperiú," 206,262 "," 55,253.64 "
2019,2923100,Olindina," 206,258 "," 7,306.61 "
2010,3548054,Santo Antônio do Aracanguá," 206,257 "," 27,042.99 "
2011,4200408,Água Doce," 206,253 "," 29,587.36 "
2010,3112604,Capinópolis," 206,240 "," 13,482.35 "
2020,3535200,Palmeira d'Oeste," 206,239 "," 22,351.67 "
2010,2601409,Barreiros," 206,234 "," 5,064.67 "
2012,5210901,Itapaci," 206,224 "," 10,773.39 "
2020,2919702,Macarani," 206,218 "," 10,905.81 "
2015,1300144,Apuí," 206,200 "," 9,986.45 "
2016,3554706,Torrinha," 206,197 "," 20,849.07 "
2011,1503200,Igarapé-Açu," 206,187 "," 5,702.86 "
2016,3548054,Santo Antônio do Aracanguá," 206,174 "," 25,057.66 "
2018,3503406,Arealva," 206,165 "," 24,240.46 "
2012,3108602,Brasília de Minas," 206,154 "," 6,574.64 "
2019,3170503,Urucânia," 206,153 "," 19,902.75 "
2020,3534906,Pacaembu," 206,126 "," 14,451.79 "
2016,2310308,Parambu," 206,119 "," 6,603.64 "
2017,3519204,Iacri," 206,112 "," 32,034.83 "
2016,1100080,Costa Marques," 206,101 "," 12,101.50 "
2012,3112703,Capitão Enéas," 205,995 "," 14,333.04 "
2011,3556800,Viradouro," 205,984 "," 11,838.14 "
2018,1101203,Ministro Andreazza," 205,983 "," 21,100.50 "
2018,2101509,Barão de Grajaú," 205,982 "," 11,006.83 "
2014,5204003,Cabeceiras," 205,966 "," 26,497.59 "
2016,3139300,Manga," 205,958 "," 10,565.19 "
2012,3154309,Resplendor," 205,947 "," 12,038.75 "
2018,4319125,São Martinho da Serra," 205,944 "," 63,602.12 "
2013,3138609,Lima Duarte," 205,924 "," 12,301.34 "
2013,4118709,Paulo Frontin," 205,910 "," 28,523.36 "
2018,4103222,Bom Sucesso do Sul," 205,910 "," 62,892.46 "
2012,1100403,Alto Paraíso," 205,906 "," 11,605.59 "
2018,5003488,Dois Irmãos do Buriti," 205,897 "," 18,319.91 "
2017,3154507,Riacho dos Machados," 205,894 "," 21,287.61 "
2020,2904704,Buerarema," 205,890 "," 11,247.14 "
2011,1400209,Caracaraí," 205,883 "," 11,001.58 "
2019,4203709,Canelinha," 205,870 "," 16,819.48 "
2014,1400308,Mucajaí," 205,852 "," 12,756.52 "
2012,4212007,Palma Sola," 205,832 "," 26,734.96 "
2016,1504307,Maracanã," 205,831 "," 7,179.81 "
2018,5108956,Nova Monte Verde," 205,826 "," 22,673.07 "
2016,2801405,Carira," 205,826 "," 9,500.37 "
2019,5212105,Joviânia," 205,807 "," 27,860.72 "
2020,4201273,Arabutã," 205,798 "," 48,230.25 "
2018,2303204,Caririaçu," 205,795 "," 7,595.31 "
2016,3512902,Cosmorama," 205,794 "," 27,881.61 "
2018,3164308,São Roque de Minas," 205,787 "," 29,289.37 "
2010,5105002,Jauru," 205,786 "," 19,671.70 "
2020,3204401,Rio Novo do Sul," 205,780 "," 17,699.99 "
2019,2805901,Riachuelo," 205,776 "," 20,148.44 "
2020,2304236,Croatá," 205,773 "," 11,348.00 "
2014,2600401,Água Preta," 205,770 "," 5,821.92 "
2012,4315800,Roca Sales," 205,750 "," 19,715.41 "
2020,4123857,Santa Maria do Oeste," 205,748 "," 21,864.88 "
2014,5203906,Buriti Alegre," 205,740 "," 21,815.25 "
2011,3506706,Boa Esperança do Sul," 205,722 "," 14,985.54 "
2010,3303955,Pinheiral," 205,712 "," 9,052.63 "
2018,2207801,Paulistana," 205,700 "," 10,039.07 "
2018,4106001,Congonhinhas," 205,689 "," 23,435.04 "
2019,2303808,Cedro," 205,687 "," 8,048.16 "
2018,2106706,Mirador," 205,687 "," 9,794.60 "
2018,2502508,Boqueirão," 205,675 "," 11,586.67 "
2017,4323408,Vila Maria," 205,674 "," 46,669.92 "
2011,2920601,Maragogipe," 205,650 "," 4,786.23 "
2012,5217203,Piranhas," 205,623 "," 18,504.62 "
2010,4200408,Água Doce," 205,617 "," 29,542.64 "
2013,5107180,Ribeirão Cascalheira," 205,612 "," 22,070.83 "
2013,1101401,Monte Negro," 205,600 "," 13,229.54 "
2019,2804102,Moita Bonita," 205,567 "," 18,135.57 "
2017,5212303,Leopoldo de Bulhões," 205,551 "," 26,444.20 "
2012,2908101,Cocos," 205,548 "," 11,272.20 "
2011,1703842,Campos Lindos," 205,546 "," 24,672.38 "
2020,2804904,Pacatuba," 205,532 "," 14,135.66 "
2014,1100346,Alvorada D'Oeste," 205,518 "," 11,929.31 "
2017,2404309,Governador Dix-Sept Rosado," 205,510 "," 15,619.85 "
2010,3111408,Campo Florido," 205,510 "," 29,914.11 "
2010,2608503,Lagoa de Itaenga," 205,505 "," 9,950.38 "
2014,4128609,Verê," 205,497 "," 26,167.96 "
2017,2709202,Traipu," 205,488 "," 7,320.57 "
2014,2605301,Exu," 205,477 "," 6,420.97 "
2019,3204500,Santa Leopoldina," 205,461 "," 16,808.03 "
2020,3139805,Mar de Espanha," 205,457 "," 15,925.66 "
2010,4318507,São José do Norte," 205,442 "," 8,049.29 "
2019,1507706,São Sebastião da Boa Vista," 205,414 "," 7,710.73 "
2017,2605905,Gameleira," 205,405 "," 6,688.74 "
2020,2102903,Carutapera," 205,404 "," 8,575.65 "
2019,1400506,São João da Baliza," 205,385 "," 25,043.92 "
2012,5005806,Nioaque," 205,381 "," 14,375.36 "
2010,2916500,Itapicuru," 205,373 "," 6,362.64 "
2019,2304459,Fortim," 205,358 "," 12,461.03 "
2010,5106422,Peixoto de Azevedo," 205,351 "," 6,675.49 "
2018,3304508,Rio das Flores," 205,351 "," 22,267.49 "
2014,1502764,Cumaru do Norte," 205,328 "," 17,012.86 "
2010,1302405,Lábrea," 205,325 "," 5,464.54 "
2017,3104502,Arinos," 205,322 "," 11,254.84 "
2017,4301636,Balneário Pinhal," 205,318 "," 16,203.77 "
2017,3134608,Jaboticatubas," 205,297 "," 10,503.80 "
2016,2302305,Bela Cruz," 205,275 "," 6,366.49 "
2019,1200336,Mâncio Lima," 205,214 "," 10,813.83 "
2019,2100477,Alto Alegre do Pindaré," 205,207 "," 6,428.99 "
2018,2709202,Traipu," 205,190 "," 7,425.80 "
2020,2306702,Jaguaretama," 205,185 "," 11,306.81 "
2020,2301950,Barreira," 205,182 "," 9,089.71 "
2010,4311155,Jóia," 205,159 "," 24,631.89 "
2013,2308500,Mombaça," 205,153 "," 4,716.92 "
2020,1304260,Uarini," 205,148 "," 14,985.24 "
2012,5213707,Montes Claros de Goiás," 205,135 "," 25,683.58 "
2020,3119955,Córrego Fundo," 205,133 "," 32,142.46 "
2016,4112405,Japurá," 205,088 "," 22,200.46 "
2017,1101302,Mirante da Serra," 205,082 "," 16,730.49 "
2016,3142601,Monsenhor Paulo," 205,071 "," 23,650.19 "
2011,1200302,Feijó," 205,065 "," 6,312.21 "
2017,2301208,Aracoiaba," 205,049 "," 7,805.75 "
2014,2613404,São José da Coroa Grande," 205,035 "," 10,249.17 "
2011,1506203,Salinópolis," 205,015 "," 5,434.32 "
2016,2917201,Ituaçu," 204,988 "," 10,515.42 "
2018,2309409,Novo Oriente," 204,976 "," 7,177.80 "
2013,2308401,Missão Velha," 204,972 "," 5,846.98 "
2014,3131208,Ipanema," 204,956 "," 10,609.61 "
2010,4116703,Nova Aurora," 204,948 "," 17,264.57 "
2011,2600708,Aliança," 204,928 "," 5,474.52 "
2018,4302006,Barros Cassal," 204,920 "," 18,270.31 "
2020,3506904,Bofete," 204,906 "," 17,188.66 "
2010,2914653,Itabela," 204,906 "," 7,215.24 "
2020,2602407,Brejão," 204,904 "," 22,800.04 "
2010,3127800,Grão Mogol," 204,903 "," 13,636.59 "
2016,2930907,Tabocas do Brejo Velho," 204,902 "," 15,709.74 "
2013,4100707,Alto Piquiri," 204,894 "," 19,796.55 "
2019,2509305,Mataraca," 204,886 "," 24,292.83 "
2017,4115853,Mercedes," 204,880 "," 37,414.22 "
2018,3305133,São José de Ubá," 204,869 "," 28,717.30 "
2019,2932002,Uauá," 204,868 "," 8,451.64 "
2016,4110078,Imbaú," 204,865 "," 16,323.87 "
2013,2705101,Matriz de Camaragibe," 204,861 "," 8,192.81 "
2015,2918357,João Dourado," 204,850 "," 8,148.05 "
2016,3201704,Conceição do Castelo," 204,839 "," 15,933.35 "
2014,3539004,Pirangi," 204,833 "," 18,342.70 "
2019,4103800,Cambira," 204,830 "," 26,043.27 "
2015,4321667,Três Cachoeiras," 204,828 "," 18,946.25 "
2013,3140506,Martinho Campos," 204,825 "," 15,540.61 "
2014,2110500,São Bento," 204,817 "," 4,714.17 "
2014,5220009,São João d'Aliança," 204,810 "," 17,399.51 "
2013,4105201,Cerro Azul," 204,808 "," 11,624.27 "
2017,3528601,Manduri," 204,788 "," 21,081.79 "
2011,2112803,Viana," 204,787 "," 4,105.35 "
2017,2310308,Parambu," 204,761 "," 6,576.14 "
2017,1500701,Anajás," 204,751 "," 7,192.82 "
2016,4301636,Balneário Pinhal," 204,750 "," 16,389.19 "
2013,4112751,Jesuítas," 204,731 "," 22,567.40 "
2018,4100301,Agudos do Sul," 204,730 "," 22,087.63 "
2017,5000807,Anaurilândia," 204,706 "," 22,931.13 "
2016,3202900,Itarana," 204,689 "," 18,180.01 "
2017,3161502,São Geraldo," 204,659 "," 17,191.02 "
2012,3202504,Ibiraçu," 204,659 "," 18,055.47 "
2011,1711902,Lagoa da Confusão," 204,658 "," 19,452.35 "
2014,4107108,Diamante do Norte," 204,644 "," 37,201.28 "
2012,4110607,Iporã," 204,626 "," 13,863.52 "
2014,3106903,Bicas," 204,620 "," 14,267.21 "
2011,4319406,São Pedro do Sul," 204,594 "," 12,535.62 "
2019,4120358,Pranchita," 204,593 "," 39,672.91 "
2020,2108454,Peritoró," 204,592 "," 8,756.71 "
2017,2607505,Itaíba," 204,578 "," 7,774.48 "
2019,3515608,Fernando Prestes," 204,573 "," 35,374.86 "
2014,4117800,Palmital," 204,567 "," 13,986.53 "
2012,2602209,Bom Jardim," 204,559 "," 5,390.37 "
2020,2700508,Barra de Santo Antônio," 204,559 "," 12,730.82 "
2018,4218350,Treviso," 204,556 "," 52,571.60 "
2012,3157906,Santa Margarida," 204,540 "," 13,450.37 "
2013,2930204,Sento Sé," 204,504 "," 5,022.20 "
2013,3141801,Minas Novas," 204,478 "," 6,427.91 "
2020,4306734,Doutor Maurício Cardoso," 204,470 "," 45,824.83 "
2016,2604601,Condado," 204,465 "," 7,861.60 "
2018,1400456,Pacaraima," 204,460 "," 13,123.21 "
2011,3535002,Palestina," 204,455 "," 18,253.28 "
2019,2514503,São José de Piranhas," 204,438 "," 10,095.20 "
2015,2703759,Jequiá da Praia," 204,413 "," 17,222.47 "
2015,1600402,Mazagão," 204,408 "," 10,444.43 "
2020,2511400,Picuí," 204,405 "," 10,919.10 "
2020,2908903,Coração de Maria," 204,381 "," 9,085.63 "
2012,2921906,Mucugê," 204,346 "," 20,142.55 "
2018,2505105,Cuité," 204,338 "," 10,044.65 "
2015,3113909,Carmo da Cachoeira," 204,305 "," 16,607.44 "
2020,4300877,Araricá," 204,299 "," 35,401.00 "
2019,4216404,São João do Sul," 204,293 "," 27,996.84 "
2016,3544202,Riolândia," 204,288 "," 17,126.77 "
2013,2804409,Neópolis," 204,287 "," 10,772.33 "
2013,2707305,Porto Calvo," 204,273 "," 7,552.53 "
2014,2408805,Parazinho," 204,263 "," 39,840.66 "
2015,1503507,Irituia," 204,242 "," 6,452.32 "
2018,2304954,Guaiúba," 204,238 "," 7,715.23 "
2012,4120507,Primeiro de Maio," 204,236 "," 18,827.09 "
2018,5104906,Jangada," 204,230 "," 24,411.92 "
2020,2501906,Belém," 204,228 "," 11,535.07 "
2017,4305975,Coxilha," 204,226 "," 71,010.36 "
2011,2905602,Camacan," 204,214 "," 6,481.94 "
2018,2925808,Queimadas," 204,211 "," 8,025.60 "
2013,5204003,Cabeceiras," 204,185 "," 26,459.09 "
2016,5006408,Pedro Gomes," 204,176 "," 26,386.10 "
2019,4305405,Chiapetta," 204,155 "," 54,354.29 "
2017,1507409,São Francisco do Pará," 204,146 "," 13,209.93 "
2020,3146305,Padre Paraíso," 204,132 "," 10,079.61 "
2019,2905305,Cafarnaum," 204,120 "," 11,071.23 "
2010,5000708,Anastácio," 204,119 "," 8,559.89 "
2015,3517802,Guaraçaí," 204,105 "," 23,941.94 "
2010,2201903,Bom Jesus," 204,103 "," 9,018.34 "
2016,4103040,Boa Ventura de São Roque," 204,091 "," 30,579.96 "
2019,3201704,Conceição do Castelo," 204,069 "," 16,039.34 "
2020,2614808,Tacaratu," 204,058 "," 7,816.53 "
2012,4316501,Salvador do Sul," 204,047 "," 29,559.24 "
2010,3111002,Campestre," 204,026 "," 9,855.87 "
2013,2310506,Pedra Branca," 204,011 "," 4,784.17 "
2016,3132909,Itamogi," 203,996 "," 19,396.75 "
2011,2604205,Catende," 203,995 "," 5,322.90 "
2014,1100700,Campo Novo de Rondônia," 203,987 "," 14,486.68 "
2011,3151701,Poço Fundo," 203,985 "," 12,731.58 "
2013,3513900,Divinolândia," 203,962 "," 17,576.90 "
2018,4104105,Campo do Tenente," 203,958 "," 25,837.03 "
2011,2201200,Barras," 203,953 "," 4,516.82 "
2010,3508009,Buri," 203,950 "," 10,985.11 "
2014,3552304,Sud Mennucci," 203,947 "," 26,479.70 "
2016,3104502,Arinos," 203,919 "," 11,184.66 "
2020,4111001,Itambaracá," 203,916 "," 31,137.03 "
2015,3167103,Serro," 203,907 "," 9,516.35 "
2020,3504909,Bananal," 203,900 "," 18,548.14 "
2012,3517901,Guaraci," 203,889 "," 20,093.54 "
2016,3509908,Cananéia," 203,871 "," 16,172.55 "
2015,1506609,Santa Maria do Pará," 203,834 "," 8,519.01 "
2014,4301651,Barão," 203,822 "," 33,773.35 "
2018,2704104,Lagoa da Canoa," 203,816 "," 11,364.76 "
2015,2615003,Taquaritinga do Norte," 203,769 "," 7,385.07 "
2015,5204706,Campinorte," 203,751 "," 16,879.36 "
2012,1500909,Augusto Corrêa," 203,750 "," 4,894.55 "
2020,2802809,Indiaroba," 203,744 "," 11,226.17 "
2010,4315800,Roca Sales," 203,690 "," 19,800.69 "
2013,3154804,Rio Acima," 203,680 "," 20,989.25 "
2019,5214408,Nazário," 203,675 "," 22,279.00 "
2020,4310504,Iraí," 203,668 "," 28,520.96 "
2019,2304954,Guaiúba," 203,660 "," 7,813.83 "
2017,2922904,Nova Soure," 203,634 "," 7,998.20 "
2016,4124707,São Jerônimo da Serra," 203,619 "," 17,652.26 "
2020,2708907,Satuba," 203,612 "," 14,610.53 "
2016,3500907,Altair," 203,611 "," 49,843.60 "
2015,2209203,Santa Filomena," 203,591 "," 33,088.14 "
2019,2101509,Barão de Grajaú," 203,590 "," 10,817.73 "
2013,2704005,Junqueiro," 203,588 "," 8,119.80 "
2012,5204003,Cabeceiras," 203,540 "," 27,342.88 "
2019,3100302,Abre Campo," 203,535 "," 15,128.18 "
2015,3549953,São Lourenço da Serra," 203,530 "," 13,410.41 "
2016,2202307,Canto do Buriti," 203,524 "," 9,798.94 "
2016,5221700,Uruana," 203,516 "," 14,339.17 "
2014,4125209,São Jorge d'Oeste," 203,510 "," 21,866.30 "
2014,4307559,Estação," 203,510 "," 32,967.70 "
2018,4117057,Nova Laranjeiras," 203,509 "," 17,539.37 "
2011,1200104,Brasiléia," 203,479 "," 9,318.07 "
2020,3130507,Ilicínea," 203,453 "," 16,349.48 "
2013,4309902,Ibiraiaras," 203,426 "," 27,408.54 "
2019,5207808,Firminópolis," 203,420 "," 15,303.97 "
2014,2704005,Junqueiro," 203,403 "," 8,110.82 "
2015,2916005,Itanhém," 203,395 "," 9,868.25 "
2015,3110301,Caldas," 203,384 "," 14,127.82 "
2010,3524907,Jambeiro," 203,380 "," 38,014.93 "
2018,3305307,São Sebastião do Alto," 203,376 "," 21,807.44 "
2014,4110805,Iretama," 203,364 "," 18,952.88 "
2016,4307401,Esmeralda," 203,358 "," 61,493.11 "
2019,3139805,Mar de Espanha," 203,358 "," 15,869.95 "
2020,3156809,Sabinópolis," 203,336 "," 13,189.94 "
2017,3117108,Conceição da Aparecida," 203,336 "," 19,600.54 "
2013,4209904,Lontras," 203,324 "," 18,475.56 "
2017,3525508,Joanópolis," 203,316 "," 15,703.74 "
2012,2203701,Esperantina," 203,313 "," 5,305.39 "
2011,3114550,Carneirinho," 203,301 "," 21,366.41 "
2014,2914505,Irará," 203,294 "," 6,828.81 "
2010,3101904,Alpinópolis," 203,288 "," 10,994.46 "
2011,4322251,Tupandi," 203,279 "," 50,832.38 "
2020,1505403,Ourém," 203,272 "," 11,317.44 "
2012,4313953,Pantano Grande," 203,268 "," 20,886.56 "
2011,4204350,Cordilheira Alta," 203,253 "," 53,221.40 "
2020,2901353,Andorinha," 203,249 "," 14,014.30 "
2011,2902708,Barra," 203,247 "," 4,086.51 "
2020,3108800,Braúnas," 203,235 "," 42,615.85 "
2013,2613503,São José do Belmonte," 203,231 "," 6,059.18 "
2018,3548609,São Bento do Sapucaí," 203,229 "," 18,710.05 "
2014,1200807,Porto Acre," 203,206 "," 12,393.61 "
2012,4213401,Ponte Serrada," 203,200 "," 18,303.03 "
2016,3525508,Joanópolis," 203,196 "," 15,828.97 "
2012,1501204,Baião," 203,189 "," 5,175.07 "
2015,4210803,Meleiro," 203,187 "," 28,755.53 "
2015,3109451,Cabeceira Grande," 203,180 "," 29,613.80 "
2018,4304689,Capela de Santana," 203,167 "," 17,202.96 "
2019,3305307,São Sebastião do Alto," 203,161 "," 21,712.23 "
2019,1501105,Bagre," 203,160 "," 6,623.42 "
2017,2601607,Belém do São Francisco," 203,139 "," 9,827.72 "
2014,2112902,Vitória do Mearim," 203,131 "," 6,363.16 "
2015,1713304,Miranorte," 203,125 "," 15,274.88 "
2016,4206207,Gravatal," 203,118 "," 17,954.37 "
2019,3202900,Itarana," 203,113 "," 19,243.28 "
2016,4216255,São João do Oeste," 203,105 "," 32,315.80 "
2013,4300208,Ajuricaba," 203,096 "," 27,371.49 "
2012,2404200,Goianinha," 203,078 "," 8,749.96 "
2016,2207801,Paulistana," 203,075 "," 10,054.22 "
2015,4115309,Mariópolis," 203,074 "," 30,838.84 "
2015,3164407,São Sebastião da Bela Vista," 203,074 "," 37,971.87 "
2018,3555604,Uchoa," 203,049 "," 20,167.79 "
2019,3306156,Varre-Sai," 203,016 "," 18,455.97 "
2019,4302006,Barros Cassal," 203,010 "," 18,127.55 "
2011,4314605,Piratini," 202,993 "," 10,214.00 "
2019,2904050,Bonito," 202,991 "," 12,108.72 "
2010,5005251,Laguna Carapã," 202,981 "," 31,261.50 "
2014,2805901,Riachuelo," 202,961 "," 20,400.18 "
2012,1301159,Careiro da Várzea," 202,958 "," 8,138.82 "
2017,2905909,Campo Alegre de Lourdes," 202,946 "," 6,754.07 "
2010,2801405,Carira," 202,939 "," 10,152.03 "
2013,2202901,Corrente," 202,936 "," 7,827.23 "
2010,3168002,Taiobeiras," 202,903 "," 6,567.72 "
2014,4202206,Benedito Novo," 202,899 "," 18,383.49 "
2018,4103008,Boa Esperança," 202,874 "," 48,709.13 "
2014,1505908,Porto de Moz," 202,864 "," 5,385.43 "
2014,4204905,Descanso," 202,863 "," 23,704.47 "
2010,3133501,Itapecerica," 202,848 "," 9,489.08 "
2015,1200708,Xapuri," 202,844 "," 11,519.97 "
2012,2922508,Nazaré," 202,806 "," 7,387.12 "
2012,4306007,Crissiumal," 202,795 "," 14,569.66 "
2012,4206405,Guaraciaba," 202,795 "," 19,467.69 "
2012,3521101,Ipeúna," 202,777 "," 32,340.88 "
2019,2605400,Feira Nova," 202,775 "," 9,162.50 "
2019,2932309,Ubatã," 202,755 "," 7,499.73 "
2016,4301057,Arroio do Sal," 202,744 "," 22,726.57 "
2012,4100608,Alto Paraná," 202,734 "," 14,684.50 "
2013,2914901,Itacaré," 202,724 "," 7,577.61 "
2013,2907806,Cícero Dantas," 202,707 "," 5,888.54 "
2019,2108454,Peritoró," 202,702 "," 8,738.68 "
2020,1200427,Rodrigues Alves," 202,691 "," 10,474.43 "
2013,2110609,São Bernardo," 202,670 "," 7,405.08 "
2013,3538204,Pinhalzinho," 202,645 "," 14,405.67 "
2016,4322103,Tucunduva," 202,642 "," 33,892.24 "
2012,4121208,Quitandinha," 202,627 "," 11,669.38 "
2016,4321436,Terra de Areia," 202,617 "," 18,916.74 "
2020,4111555,Ivaté," 202,615 "," 24,589.23 "
2011,3108008,Bom Sucesso," 202,606 "," 11,740.51 "
2017,4306056,Cristal," 202,597 "," 25,871.17 "
2015,3301603,Duas Barras," 202,597 "," 18,217.50 "
2018,4302238,Boa Vista do Incra," 202,595 "," 78,222.19 "
